极速高清,#genre#
NewTV健康有约 4M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229692/index.m3u8
NewTV军事评论 4M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8
NewTV军事评论 4M1080,http://117.148.187.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229716/index.m3u8
NewTV军旅剧场 4M1080,http://117.148.187.43/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229004/index.m3u8
NewTV军旅剧场 4M1080,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
NewTV古装剧场 4M1080,http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229011/index.m3u8
NewTV古装剧场 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229710/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229654/index.m3u8

企鹅斗鱼,#genre#

斗鱼①,http://dyscdnali1.douyucdn.cn/live/1080583r2YeN8cQV.flv?uuid=


斗鱼②,http://dyscdnali1.douyucdn.cn/live/5908256rWBC0pQjj.flv?uuid=


斗鱼③,http://dyscdnali1.douyucdn.cn/live/9356342rDxccseDR.flv?uuid=

斗鱼④,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=


斗鱼⑤,http://dyscdnali1.douyucdn.cn/live/7489563rk3wjYnbI.flv?uuid=


斗鱼⑥,http://dyscdnali1.douyucdn.cn/live/9236042rt8JBpymp.flv?uuid=


哔哩①,https://d1--cn-gotcha103.bilivideo.com/live-bvc/249771/live_109855200_60982193.m3u8?cdn=cn-gotcha03&expires=1625138888&len=0&oi=1865763077&pt=h5&qn=10000&trid=1003e10e0c1801a4448ca858391eb70b2b0d&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=444672f85cf01b7c60ff8df274280291&ptype=0&src=9&sl=3&sk=417e709c171a500&order=4


哔哩②,https://d1--cn-gotcha103.bilivideo.com/live-bvc/940100/live_1585570588_51216928.m3u8?cdn=cn-gotcha03&expires=1625139023&len=0&oi=1865763077&pt=h5&qn=10000&trid=100372b292c5ee444635a20e4eafb7e878c8&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=021133379f784b15a8c5d95a91292d54&ptype=0&src=8&sl=1&sk=87af7c4a512d23a&order=4


哔哩③,https://d1--cn-gotcha103.bilivideo.com/live-bvc/968249/live_521608076_8891820.m3u8?cdn=cn-gotcha03&expires=1625139304&len=0&oi=1865763077&pt=h5&qn=10000&trid=1003a4b8c4ec0a0b49b09437b0b38eb44a41&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=7fcb8c42adcb73773e6f323bf83c7884&ptype=0&src=9&sl=1&sk=417e709c171a500&order=4


哔哩④,https://d1--cn-gotcha103.bilivideo.com/live-bvc/770363/live_33208236_7002161.m3u8?cdn=cn-gotcha03&expires=1625139365&len=0&oi=1865763077&pt=h5&qn=10000&trid=100341e780e3671b494a940489767895e7aa&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=8a98b17901776a3d14baee178142931f&ptype=0&src=9&sl=2&sk=417e709c171a500&order=4



企鹅①,http://3954-out.liveplay.myqcloud.com/live/3954_468780224.flv?bizid=3954&txSecret=590e85fc0f5a18bf3cf940b43c51fc3f&txTime=60e528c6


企鹅②,http://3954-out.liveplay.myqcloud.com/live/3954_421447299.flv?bizid=3954&txSecret=69833b68f188836416b210c18ed374ed&txTime=60e2c307


企鹅③,http://3954-out.liveplay.myqcloud.com/live/3954_726933692.flv?bizid=3954&txSecret=9553d242fa746d435a0e8074bb3b03e8&txTime=60e6719d
相声社,http://ffd973b751047a1a53e94da02e8a1bb9.v.smtcdns.net/txpcdn.liveplay.egame.qq.com/live/3954_616289265_4000.flv
德云社，http://3954-out.liveplay.myqcloud.com/live/3954_468780224.flv?bizid=3954&txSecret=56795b3b0abea0cba141448deeadf1a9&txTime=60e8e32b
相声，http://3954-out.liveplay.myqcloud.com/live/3954_421447299.flv?bizid=3954&txSecret=69833b68f188836416b210c18ed374ed&txTime=60e2c307
郭德纲，http://3954-out.liveplay.myqcloud.com/live/3954_616289265.flv?bizid=3954&txSecret=fe071e9f01cd6d491d52928f48e0344e&txTime=60e57df6
馀年庆，http://3954-out.liveplay.myqcloud.com/live/3954_643414672.flv?bizid=3954&txSecret=7c60665d1bfacdaa99a7030204cdb40e&txTime=60e8fd7c

体育娱乐,#genre#
蒙古足球,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
央视台球,http://39.134.19.246:6610/yinhe/2/ch00000090990000001669/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=RR412920210403002853601204
篮球,http://223.110.241.137:6610/gitv/live1/G_LANQIU/G_LANQIU/.m3u8
吉林篮球电信,http://stream1.jlntv.cn/lqpd/sd/live.m3u8
上海五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.188/live/program/live/ssty/2300000/mnf.m3u8
CCTV-5体育,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221227401/index.m3u8
CNTV完美游戏,http://183.207.249.7/PLTV/3/224/3221225539/index.m3u8
咪咕视频·PP体育1,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频·PP体育2,http://39.135.38.13/PLTV/88888888/224/3221225970/index.m3u8
新视觉台,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
劲爆体育,http://183.207.255.188/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV动漫秀场 1080,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV游戏风云 1080,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV欢笑剧场 1080,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV极速汽车 1080,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
记录探索,#genre#
Channel V音乐台,rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
求索一,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索二,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索三,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索四,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索记录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学移动2,http://39.134.182.236/PLTV/88888888/224/3221226608/index.m3u8
Star Sports,rtmp://58.200.131.2:1935/livetv/starsports
Channel,rtmp://58.200.131.2:1935/livetv/channelv
探索频道,rtmp://58.200.131.2:1935/livetv/discovery
国家地理频道,rtmp://58.200.131.2:1935/livetv/natlgeo
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
CCTV发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
CCTV老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
CCTV女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226237/index.m3u8
相声小品,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226346/index.m3u8

央视1,#genre#
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CETV-1,http://39.134.176.253/PLTV/88888888/224/3221226132/index.m3u8
CGTN-国际台,http://39.134.176.253/PLTV/88888888/224/3221226314/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8


卫视1,#genre#
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://39.134.168.91/PLTV/1/224/3221225584/index.m3u8
湖北卫视,http://39.134.168.91/PLTV/1/224/3221225544/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8

央视2,#genre#
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CETV-1,http://39.134.176.253/PLTV/88888888/224/3221226132/index.m3u8
CGTN-国际台,http://39.134.176.253/PLTV/88888888/224/3221226314/index.m3u8
CETV-1,http://39.134.176.253/PLTV/88888888/224/3221226132/index.m3u8
CCTV1,http://39.135.33.209/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225654/index.m3u8

卫视2,#genre#
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://39.134.168.91/PLTV/1/224/3221225584/index.m3u8
湖北卫视,http://39.134.168.91/PLTV/1/224/3221225544/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
凤凰中文台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221225942/1.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8#http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8#http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8
凤凰资讯台,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225949/1.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://111.13.42.10/PLTV/88888888/224/3221225949/1.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8#http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.36/PLTV/3/224/3221226975/index.m3u8

港台2,#genre#
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8
凤凰电影,rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影,rtmp://ivi.bupt.edu.cn/livetv/fhdy
有线18台,rtmp://59.124.75.130/sat/hk042
中视,rtmp://59.124.75.130/sat/tv091
华视,rtmp://59.124.75.130/sat/tv112
台视,rtmp://59.124.75.130/sat/tv071
民视,rtmp://59.124.75.130/sat/tv052
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv422
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv421
TVBS·新闻台,rtmp://59.124.75.130/sat/tv552
纬来体育,rtmp://59.124.75.130/sat/tv721
纬来体育,rtmp://59.124.75.130:1935/sat/tv721
纬来育乐,rtmp://59.124.75.130/sat/tv701
纬来育乐,rtmp://59.124.75.130/sat/tv702
纬来育乐,rtmp://59.124.75.130:1935/sat/tv701
纬来日本,rtmp://59.124.75.130:1935/sat/tv521
纬来日本,rtmp://59.124.75.130/sat/tv522
爱尔达体育一,rtmp://59.124.75.130/sat/md011
东森超视,rtmp://59.124.75.130/sat/tv772
东森超视,rtmp://59.124.75.130:1935/sat/tv771
东森超视,rtmp://59.124.75.130/sat/tv771
博斯魅力,rtmp://59.124.75.130/sat/md042
东森财经新闻,rtmp://59.124.75.130:1935/sat/tv571
MoMo综合台,rtmp://59.124.75.130/sat/tv761
TVBS欢乐,rtmp://59.124.75.130:1935/sat/tv421
TVBS新闻,rtmp://59.124.75.130:1935/sat/tv551
Mono综合,rtmp://59.124.75.130:1935/sat/tv761
FOX体育,rtmp://59.124.75.130:1935/sat/tv731
FOX2体育,rtmp://59.124.75.130:1935/sat/tv741
TVBS新聞,rtmp://59.124.75.130/sat/tv551
翡翠台,http://23.224.121.115/dai/tang.php?id=jade
翡翠台1,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
无线新闻台,http://qj.yyrjdp.cn/jiuban/tvb22.php?id=1
无线资讯台,http://qj.yyrjdp.cn/jiuban/tvb22.php?id=2
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空音乐,rtmp://58.200.131.3:1935/livetv/channelv
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo
探索频道,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
財經資訊台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-85
TVB 翡翠台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-81
TVB J2,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-82
TVB 新聞台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-83
明珠台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-84
ViuTV six,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-96
華視,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-501
華視教育體育文化台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-502
華視新聞資訊台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-503
華視國會頻道1,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-504
華視國會頻道2,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-505
中視,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-100
中視新聞台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-101
中視經典台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-102
中視菁采台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-103
民視,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-300
民視第一台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-301
民視新聞台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tw-302
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳视资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w415594313.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
V音乐,rtmp://58.200.131.2:1935/livetv/channelv
华视教体,http://185.207.176.189:8080/channels/tw-502/mpeg.2ts
中视经典,http://185.207.176.189:8080/channels/tw-102/mpeg.2ts
中视新闻,http://185.207.176.189:8080/channels/tw-101/mpeg.2ts
民视第一台,http://185.207.176.189:8080/channels/tw-301/mpeg.2ts
民视新闻台,http://185.207.176.189:8080/channels/tw-302/mpeg.2ts
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱3,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
Channel[V],https://itv.ahcme.edu.cn/hls/channelv.m3u8
Channel[V],rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
穀爆台,https://myun-hw-s3.myun.tv/melj80jz/0ezv7bya/1585467130841903485.m3u8
音乐20TV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
TLC旅遊生活,https://pa9agxjg.rocketcdn.com/tlctv.smil/playlist_sltur.m3u8
香港C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
TVBS新闻,rtmp://59.124.75.137/sat/tv551
香港电影三台,https://cn-sdjn2-cmcc-live-01.bilivideo.com/live-bvc/235406/live_102569357_4797059_1500.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
31港台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-31
32港台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-32
33港台,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-33
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
Fox Family,https://livecdn.fptplay.net/hda/foxfamilymovies_hls.smil/chunklist_b2500000.m3u8
ViuTV,http://qj.yyrjdp.cn/jiuban/iptv5/qita222.php?id=tv-99
粤语港片,http://qj.yyrjdp.cn/jiuban/huya.php?id=11352894
港产搞笑,http://qj.yyrjdp.cn/jiuban/huya.php?id=11342423
香港恐怖,http://qj.yyrjdp.cn/jiuban/huya.php?id=11601960
香港霸王花,http://qj.yyrjdp.cn/jiuban/huya.php?id=11352909
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
凤凰资讯,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/1.m3u8
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰中文,https://player.ggiptv.com/v/ifeng.php?id=2
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
